id,text,sentiment
3a23f53b85, its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,1
7a631f317c," Hey girl!  Yeah, my allergies kick in at the most random times. Hmph.",0
043c3b53f8,can`t wait to watch the next season of heroes,1
3c9195bb07,Ready to crash!...had a great day and a FUN night! I couldn`t ask for anything more  Night!,1
ff6890afa3,traveling to L.a today to see grandpa in hospital..Yet another road block to cross fro my family,0
0aaf4fbf71,Ill in bed my stomach is killing me,0
9afdbae4f5, Maaan if I was in pain I`d come. I wanna come  eat some 4 me lol *rolls eyes*,0
33acc93d94,Taking care of yucky stuff.,0
41f935fce4,: yay! it will be good to have you back,1
1bd114c455,I saw the sun..... but then I blink and it was gone,0
0f2cdd75bd, Wow that`s very Buddhist o_O HOORAY JEWS,1
42df3695a8,"Ppl who smoke pot, are so f . . .n stupid. An instant turn off. drugs in general. why? seriously! ! ! why?",0
d0ab2d2ac4,Employee orientation for serco  yayy.. I`m excited/nervous!!!! Wish me luck!,1
ed92ed183a,"It`s 20:50 hs and i`m still at the office...really tired,wanna go home!",0
7abffbad91, (blinks fast) its better now ... Lol thanks :-*,1
5aafc15649," try again, minna  i edited quickly, sorry!",0
ea47927805,webcam still wont work  evil stuffs.,0
0de2a265ef,"church bellss are ringin  got to go. adieu,(god bless in german)",1
ccb6a460e2,just ran some ACCELA unit tests for the first time in about 2 years... and they failed,0
c6c1b7a360, Great... I`ll check it when I get off work...  They block Sims at work...,1
3da31fa687,"Youtube`s tubes appear to be clogging up somewhat today, connection errors a plenty.",0
ab174bf51d,odd i tried to call mitchel musso but it dosent work....,0
fd0e1afe7b,New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice,0
612a1d2579, Oooh! goodluck for the rest of them,1
80481307d5,Happy Mothers Day people. i love my mom a lot still,1
244536cb9c, Remember to put your phone on silent! lol  Night loveees,1
5caef4175a,Why can`t i find any jewellry for my dressssss?,0
72978151f0,My coffee got cold blah!,0
6c2bcec172,Roxie is not feeling very well  http://apps.facebook.com/dogbook/profile/view/6878284,0
dca73d1de3,#f1 soon  good luck brawn and mclaren fix up look sharp :p,1
91c1124c67, want to hear something funny? I`m yours is on the radio right now!,1
126ade42b8, oh that`s cool   Thanks!!,1
dd70722f78, majorspoilers.com has problems - cannot get the site working,0
972dc5787d,_LaMont yr very young looking dude,1
95cf68d989,"On my way to work, cant be bothered",1
103d2cb835,errr....I don`t want to go sit in the heat and watch a high school graduation.,0
db029574b8,_Laurie your dad is a superman for pulling through! Take it easy,1
2e7c0c9e74,"I don`t have MTV,. What am I going to DO?!! fmlllll",0
f7e69e437d,waitin 4 the skool bus soo tired nd still soo much 2 do...want 2 b lazy nd sleep but since I cnt ill sing all my fav songs,0
6bd915d116,transferring 368558682 photos is annoying.. I want to watch Up,0
302399f53c, thanks for agreeing with me,1
4340f85e58,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,1
67ec0f5817,  no room for me smh,0
be4b907022,Ohh grandpas.. Stable.. Won`t kno all details til tomorrow when I visit... Keep him me and my fam in ur prayers..thank you  ... Goodnite,1
d70b5e71dd, this traffic is ridiculous im may not make it,0
144a5e414d,Ugh I`m so sleepy  I think I`m still kinda sick,0
a0a6e32f0f,i am! lol its just i got used 2 talkin 2 ya..!,1
ef6c062165," Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*",1
0e072d86eb,Tweeting from the tarmac at Cork Airport. Delayed,0
ff84fbc83d," Maybe you have, my memory sucks.",0
f66986e868," Sure, its easier to login every day and make posts as an admin or mod, but ill try",1
56fc638a8a, www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time,0
0c797b1afc,not looking forward to dress shopping tomorrow. so afraid there`s no way i`ll be able to get what i want,0
4ecaa31afa,) no more Chemistry!!! I`m gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people < who choose Chem>,0
8489166688," AWWWE! I live in Van, would`ve been so great to see you  but have a great flight!",1
a916639e42,really want to see JB3D.. cant wait for thursday,1
0b6b09e963, ComicCon? That`s cool!,1
965e062196, that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx,0
43c8a2705e,"Something is totally eating up my broc, cab and beans   Insecticidal soap just isn`t getting rid of the pests but I don`t want chemicals",0
61246b4a53,I`m emailing my best friend Deanna with my yahoo account. Emailing is FUN.  <3,1
f5c7428d86,still hoping for a job... but now i have strep so looks like i wont be looking around places for the next couple of days,0
0e094f77c9,"wants to move to QLD already, this cold weather is killing me",0
c41e9dc8fa, ....nope.. its for the 1st time we invited her at SSM  and she very graceful accepted it !,1
5515e8165b, awww  ok lol hopefully by than im still here and not back over in the states,1
bb946cb35b, - Sorry only just seen this - how strange it seems only to happen from my iPhone - perhaps it is a problem with Twitterific,0
43ebf29edc,Sometimes I could swear I really am insane.,0
a6dde3fc7f, you`re in London?! Wow! I`m near there,1
9db597413a,rock week  i don`t think danny`s gonna go home this week  he`s never been in the bottom three.. and he`s a really good singer,1
3706116a65,always makes bad decisions,0
5d51c85bf9,http://tinyurl.com/nqudrt - Hurt my finger at work,0
7a7f7181c7," I just want to say: Both you,Taylor Swift, and Hayley Williams have a great and lovely voice!",1
e879dd1e7f, Aww maybe i traumatized her.,0
dff828fb76," Hope you find a nice and healthy, also cheap, breakfast!",1
ce34562823, LOL! No trialing...for the most part Florida trials come to a screeching halt over the summer.  Have fun this weekend!,1
771545d181,Loong day. In bed cuddling with papabear and watching south park. Yay my bday bbq tomorrow! Can`t wait,1
852d0f895c,i don`t know what to do... time is going by so fast.,0
f1142bc75a,`ss back to the gym project. Finally finished ... **** filthy hobo`s always trying to eat my taco`s.  !!   </3,0
2246ed3d84,Loves random acts of kindness and laughter,1
ca4c090ff4,"33 minutes left before my flannel hobbit shoes get wet  RAIN, PLS GO AWAY!",0
4555ab6592,_Milano Good Morning Alyssa!! Hope u have a great wonderful day today   im happy cuz today is my last day of classes!! Yay!!,1
ad64e0dd26,i wish i can go to two different schools at the same time.,1
7990060b48,i wish the birthday massacre would come to australia  i think they said they`re thinking about it though!!,1
39b286912b, not a lot!! im bored! My names Crissy BTW lol How u doinnnn???,0
894e188d01,HAPPY MOTHERS DAY.!,1
d681f0dfbc, haha thanks  its for history and its on how the invention of television has influence america lol,1
9f2c7f864f,finally Mike0hh`s birthday <3 can`t wait to **** ruin it,0
c22e3abfca, thanks for teaching me how to play a part of that song,1
eb6534ae87, oh! i love that as well!! all of MCR songs are great!  and happy star wars day to yaa xD,1
3b2eee645a,Breaking the daily build broke my daily plan as well,0
f3cf258255," Thank you, Judy! Same back at you!",1
18ee7c255c, oh I know. and I aprreciate it  it can be my back up plan,1
7418001c22, fickleness seems appropriate for a Twitter user,0
8c8dcf7c2e, you are on mii **** list...Permanent mii dude,0
09c7871cad,"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though.",0
71b18f87cc, i`ve got really bad arthritus in my left hand. I cant use my thumb at all,0
fb393e469f, You must be scared to be trolling here. You guys are so sad.   #tcot #right,0
096ed753e9,after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.,1
548b9da461,Great exercise for a Sunday morning: 'stopping the wheel of karma' (R.A.W.) and transforming negativity into love... Life!,1
1f30caf2c0, thanks  glad you like it,1
d06cd08a66, no news on the kid. They can`t find the parent!,0
5d58d24dff, of course its not coming to boise,0
d70a4f91db, i love you but i can`t call you cause i live in argentina  really really love you mitchel!,1
c3892f8e77,sadd..  last night in fl.. going back to AR tomorrow,0
f524018791,"i know i have lots of comments to return but i have been really busy  i`ll get round to it guys, sorry",0
3ddb3dd806,It`s hella itchy!  http://twitpic.com/66m7f,0
a30a9b4003," Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.",0
db96a9611e,"Made my first Skype to landline call.  Good call quality, quite impressed",1
03798acf38,"such beautiful weather.. .why are u sick, baby ?  @ tanapolis",1
44647b26c0, I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8,0
b29a9ec749, oh jealous. Though you`re missing the fried potato bread,0
15113f2e4d, wtf pogs are back too?,0
29f13a97d9,"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad",0
ec6c041943, Whom do yu wanna kill ??,0
95410148bf,"little beetle not feeling any love  Searches are bring up zilch, bar 2 peeps that appear funny !!!",1
3a8a6432ad,  Apple has done some impressive things for my almost 2 year old macbook. Except when I poured coffee into the keyboard.,1
83492df3af, no decleration yet but crazy **** Koreans aren`t playing nice anymore  what do u thinks next? I`m thinking war,0
090997a993, Congratulations on winning the Indie Award,1
4f43d6da65,_benson the Macarena never looked so good. Loved the 'Aaaaiieee' squeak / exclamation,1
12fd67f83a," Bill, absolutely fantastic programme. Loved the `cow bell` bit towards the end.",1
269a1d9936, good morning...did you break 5 digits yet?,1
233197e487,Is now crying  Omg I am fed up with this pain !!!,0
8d4c510735, I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,0
8d786cc44d,Congrats ...so proud of you girl,1
d60604e27e, you the the Queen of Sass oh Scenie!!!,1
af12a9c703,why won`t the kids sleep,0
422cd4f89f, welcome to my life,1
f7f69165f0,Wonderful weekend  I love my family  & friends because they are awesome. Happy Mothers day to all the mommies <3,1
0d63d7ce38," cool, your too good to me you know",1
c13b15d9d1,screw the fact you can`t post LONG updates on twitter,0
c190d16b3d,Watchin Grease 2 and waiting for 9 to hurry up and come so I can talk to my girl. Ugh..... it seems so far away...,0
45dac3269a,loving life lately!!!!  Looking forward to going to see Samantha! Hanging out with Natalie right now!,1
eaaaddfc73,please ignore cheesey music,0
161f0f7a1a,Waiting for the dang pizza to cook. It`s almost 9 and we still have not eaten wifey fail. Did I mention I feel like ****,0
cadfec03d1,AHHHHH I needa hurry up and shower before this 'HUGE' storm hits,0
9490ccbf28," I know, she`s great!  The Climb is sooo good!",1
44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",1
2d742c03a7, Sounds good to me! No more cleaning cynics orders. Haha. Good night. Talk tomorrow.,1
be2f1b8fbf,_eyes I wish I knew!  The curse of Tumblr.,1
cac1ba6f5a,why is everyones tweets about britains got talent?! i feel left out,0
153d758204,I want to hang out and play!  But I can`t.  Fiddle Faddle on my workload!,0
b30f7db939,When I check google analytics I can always get to google.com/**** before Safari`s auto-fill kicks in. Makes me laugh,1
a3695ee1c8,oh no somebody hacked into my email  i`m scared now. what the ****!!,0
ca832cad51,Feeling smooth like chrome,1
13db91abcb,not feeling well at all today! ugh cant I just go home.,0
b565d92d2c, OMG.  I`m so sorry! Anything I can do to help?,0
e10587e6de,"Oh insomnia, I hate you. I`m bored of staring at my ceiling, cano go sleepnow please?",0
acd7baeab3," why arent u famous already? lol you have a very adoring fan, that fan would do anything for you hehehe, im you no.1 fan",1
7941093526,Why does my boss have to come in today.....,0
aa5f1492cc,my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she`s all i ever needed in this life.,0
e5871162f6,Ah! Just remembered some (hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence,1
bfb746be3e, haha. thanks for listening to me rant on and on about nothing!  have a good NIGHT?,1
505931695b,Still Doing Grench paper and still getting distracted,0
bbf5048387,Kimberlee Hatch!!!!!!! I miss you,0
c2f0b7e86d,The Hangover: That movie is gonna be hilarious. wish i could see it with the crew,1
dbba006190,"#freeagentapp free trial ran out today, cannot subscribe because Abby accidentally canceled my card - still waiting for a new one",0
ff452f31b1," Hello, you are sooo awesome!! Dont ever stop what your doing haha, You make me fall off my chair laughing  x",1
dfbaf65801,woke up from bad dream.  grrrr,0
1e551df661, I think that normally we are drawn to people familiar or similar to us. The cougar thing is for some quick fun.,1
291e485b3b,going down the post office to try and sort this whole ebay hacker thing,0
ebf0770afc,Everything is cool now. I wish the boy was able to talk.,1
